"","OTU","Sample","Abundance","BarcodeSequence","LinkerPrimerSequence","Barcode_right","Index.Number","number","code","site_name","site_host","site_code","description","location","city","state","comment","lat","long","elev","date","Description","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4","OTU_106","UN",17123,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__unidentified","g__unidentified","s__Agaricales_sp"
"48","OTU_29","UN",16805,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__unidentified","s__Nectriaceae_sp"
"13","OTU_130","UN",16725,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Myriodontium","s__Myriodontium_keratinophilum"
"2","OTU_101","UN",16177,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__unidentified","g__unidentified","s__Helotiales_sp"
"89","OTU_79","UN",15913,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__Beauveria","s__Beauveria_australis"
"90","OTU_80","UN",15580,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Inocybaceae","g__Inocybe","s__Inocybe_australiensis"
"1","OTU_100","UN",15553,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Metarhizium","s__Metarhizium_frigidum"
"85","OTU_65","UN",15134,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__unidentified","g__unidentified","s__Chaetothyriales_sp"
"88","OTU_74","UN",15111,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Metarhizium","s__Metarhizium_marquandii"
"100","OTU_97","UN",14322,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Russulaceae","g__Russula","s__Russula_sp"
